timestamp_utc,spot_id,spot_label,status,status_since_utc,track_id,vehicle_type,confidence,dwell_seconds,bbox_x1,bbox_y1,bbox_x2,bbox_y2
2026-06-24T00:45:21.291626+00:00,spot_9,Spot 9,Empty,2026-06-24T00:13:29.361492+00:00,,,,,,,,
2026-06-24T00:45:21.291626+00:00,spot_10,Spot 10,Empty,2026-06-24T00:01:22.502360+00:00,,,,,,,,
2026-06-24T00:45:21.291626+00:00,spot_11,Spot 11,Empty,2026-06-23T22:05:19.140191+00:00,,,,,,,,
2026-06-24T00:45:21.291626+00:00,spot_12,Spot 12,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T00:45:21.291626+00:00,spot_13,Spot 13,Empty,2026-06-23T23:53:40.897291+00:00,,,,,,,,
2026-06-24T00:45:21.291626+00:00,spot_14,Spot 14,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T00:45:21.291626+00:00,spot_15,Spot 15,Empty,2026-06-23T22:11:19.670603+00:00,,,,,,,,
2026-06-24T00:45:21.291626+00:00,spot_16,Spot 16,Empty,2026-06-23T23:28:20.799279+00:00,,,,,,,,
2026-06-24T00:45:21.291626+00:00,spot_17,Spot 17,Empty,2026-06-23T23:10:21.645948+00:00,,,,,,,,
2026-06-24T00:46:19.600574+00:00,spot_1,Spot 1,Empty,2026-06-23T23:12:19.711948+00:00,,,,,,,,
2026-06-24T00:46:19.600574+00:00,spot_2,Spot 2,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T00:46:19.600574+00:00,spot_3,Spot 3,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T00:46:19.600574+00:00,spot_4,Spot 4,Empty,2026-06-23T21:50:20.186218+00:00,,,,,,,,
2026-06-24T00:46:19.600574+00:00,spot_5,Spot 5,Empty,2026-06-23T23:45:23.183158+00:00,,,,,,,,
2026-06-24T00:46:19.600574+00:00,spot_6,Spot 6,Empty,2026-06-23T22:41:19.948432+00:00,,,,,,,,
2026-06-24T00:46:19.600574+00:00,spot_7,Spot 7,Empty,2026-06-23T22:42:18.317815+00:00,,,,,,,,
2026-06-24T00:46:19.600574+00:00,spot_8,Spot 8,Empty,2026-06-24T00:00:23.937875+00:00,,,,,,,,
2026-06-24T00:46:19.600574+00:00,spot_9,Spot 9,Empty,2026-06-24T00:13:29.361492+00:00,,,,,,,,
2026-06-24T00:46:19.600574+00:00,spot_10,Spot 10,Empty,2026-06-24T00:01:22.502360+00:00,,,,,,,,
2026-06-24T00:46:19.600574+00:00,spot_11,Spot 11,Empty,2026-06-23T22:05:19.140191+00:00,,,,,,,,
2026-06-24T00:46:19.600574+00:00,spot_12,Spot 12,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T00:46:19.600574+00:00,spot_13,Spot 13,Empty,2026-06-23T23:53:40.897291+00:00,,,,,,,,
2026-06-24T00:46:19.600574+00:00,spot_14,Spot 14,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T00:46:19.600574+00:00,spot_15,Spot 15,Empty,2026-06-23T22:11:19.670603+00:00,,,,,,,,
2026-06-24T00:46:19.600574+00:00,spot_16,Spot 16,Empty,2026-06-23T23:28:20.799279+00:00,,,,,,,,
2026-06-24T00:46:19.600574+00:00,spot_17,Spot 17,Empty,2026-06-23T23:10:21.645948+00:00,,,,,,,,
2026-06-24T00:47:19.733866+00:00,spot_1,Spot 1,Empty,2026-06-23T23:12:19.711948+00:00,,,,,,,,
2026-06-24T00:47:19.733866+00:00,spot_2,Spot 2,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T00:47:19.733866+00:00,spot_3,Spot 3,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T00:47:19.733866+00:00,spot_4,Spot 4,Empty,2026-06-23T21:50:20.186218+00:00,,,,,,,,
2026-06-24T00:47:19.733866+00:00,spot_5,Spot 5,Empty,2026-06-23T23:45:23.183158+00:00,,,,,,,,
2026-06-24T00:47:19.733866+00:00,spot_6,Spot 6,Empty,2026-06-23T22:41:19.948432+00:00,,,,,,,,
2026-06-24T00:47:19.733866+00:00,spot_7,Spot 7,Empty,2026-06-23T22:42:18.317815+00:00,,,,,,,,
2026-06-24T00:47:19.733866+00:00,spot_8,Spot 8,Empty,2026-06-24T00:00:23.937875+00:00,,,,,,,,
2026-06-24T00:47:19.733866+00:00,spot_9,Spot 9,Empty,2026-06-24T00:13:29.361492+00:00,,,,,,,,
2026-06-24T00:47:19.733866+00:00,spot_10,Spot 10,Empty,2026-06-24T00:01:22.502360+00:00,,,,,,,,
2026-06-24T00:47:19.733866+00:00,spot_11,Spot 11,Empty,2026-06-23T22:05:19.140191+00:00,,,,,,,,
2026-06-24T00:47:19.733866+00:00,spot_12,Spot 12,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T00:47:19.733866+00:00,spot_13,Spot 13,Empty,2026-06-23T23:53:40.897291+00:00,,,,,,,,
2026-06-24T00:47:19.733866+00:00,spot_14,Spot 14,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T00:47:19.733866+00:00,spot_15,Spot 15,Empty,2026-06-23T22:11:19.670603+00:00,,,,,,,,
2026-06-24T00:47:19.733866+00:00,spot_16,Spot 16,Empty,2026-06-23T23:28:20.799279+00:00,,,,,,,,
2026-06-24T00:47:19.733866+00:00,spot_17,Spot 17,Empty,2026-06-23T23:10:21.645948+00:00,,,,,,,,
2026-06-24T00:48:19.439702+00:00,spot_1,Spot 1,Empty,2026-06-23T23:12:19.711948+00:00,,,,,,,,
2026-06-24T00:48:19.439702+00:00,spot_2,Spot 2,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T00:48:19.439702+00:00,spot_3,Spot 3,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T00:48:19.439702+00:00,spot_4,Spot 4,Empty,2026-06-23T21:50:20.186218+00:00,,,,,,,,
2026-06-24T00:48:19.439702+00:00,spot_5,Spot 5,Empty,2026-06-23T23:45:23.183158+00:00,,,,,,,,
2026-06-24T00:48:19.439702+00:00,spot_6,Spot 6,Empty,2026-06-23T22:41:19.948432+00:00,,,,,,,,
2026-06-24T00:48:19.439702+00:00,spot_7,Spot 7,Empty,2026-06-23T22:42:18.317815+00:00,,,,,,,,
2026-06-24T00:48:19.439702+00:00,spot_8,Spot 8,Empty,2026-06-24T00:00:23.937875+00:00,,,,,,,,
2026-06-24T00:48:19.439702+00:00,spot_9,Spot 9,Empty,2026-06-24T00:13:29.361492+00:00,,,,,,,,
2026-06-24T00:48:19.439702+00:00,spot_10,Spot 10,Empty,2026-06-24T00:01:22.502360+00:00,,,,,,,,
2026-06-24T00:48:19.439702+00:00,spot_11,Spot 11,Empty,2026-06-23T22:05:19.140191+00:00,,,,,,,,
2026-06-24T00:48:19.439702+00:00,spot_12,Spot 12,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T00:48:19.439702+00:00,spot_13,Spot 13,Empty,2026-06-23T23:53:40.897291+00:00,,,,,,,,
2026-06-24T00:48:19.439702+00:00,spot_14,Spot 14,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T00:48:19.439702+00:00,spot_15,Spot 15,Empty,2026-06-23T22:11:19.670603+00:00,,,,,,,,
2026-06-24T00:48:19.439702+00:00,spot_16,Spot 16,Empty,2026-06-23T23:28:20.799279+00:00,,,,,,,,
2026-06-24T00:48:19.439702+00:00,spot_17,Spot 17,Empty,2026-06-23T23:10:21.645948+00:00,,,,,,,,
2026-06-24T00:49:18.983979+00:00,spot_1,Spot 1,Empty,2026-06-23T23:12:19.711948+00:00,,,,,,,,
2026-06-24T00:49:18.983979+00:00,spot_2,Spot 2,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T00:49:18.983979+00:00,spot_3,Spot 3,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T00:49:18.983979+00:00,spot_4,Spot 4,Empty,2026-06-23T21:50:20.186218+00:00,,,,,,,,
2026-06-24T00:49:18.983979+00:00,spot_5,Spot 5,Empty,2026-06-23T23:45:23.183158+00:00,,,,,,,,
2026-06-24T00:49:18.983979+00:00,spot_6,Spot 6,Empty,2026-06-23T22:41:19.948432+00:00,,,,,,,,
2026-06-24T00:49:18.983979+00:00,spot_7,Spot 7,Empty,2026-06-23T22:42:18.317815+00:00,,,,,,,,
2026-06-24T00:49:18.983979+00:00,spot_8,Spot 8,Empty,2026-06-24T00:00:23.937875+00:00,,,,,,,,
2026-06-24T00:49:18.983979+00:00,spot_9,Spot 9,Empty,2026-06-24T00:13:29.361492+00:00,,,,,,,,
2026-06-24T00:49:18.983979+00:00,spot_10,Spot 10,Empty,2026-06-24T00:01:22.502360+00:00,,,,,,,,
2026-06-24T00:49:18.983979+00:00,spot_11,Spot 11,Empty,2026-06-23T22:05:19.140191+00:00,,,,,,,,
2026-06-24T00:49:18.983979+00:00,spot_12,Spot 12,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T00:49:18.983979+00:00,spot_13,Spot 13,Empty,2026-06-23T23:53:40.897291+00:00,,,,,,,,
2026-06-24T00:49:18.983979+00:00,spot_14,Spot 14,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T00:49:18.983979+00:00,spot_15,Spot 15,Empty,2026-06-23T22:11:19.670603+00:00,,,,,,,,
2026-06-24T00:49:18.983979+00:00,spot_16,Spot 16,Empty,2026-06-23T23:28:20.799279+00:00,,,,,,,,
2026-06-24T00:49:18.983979+00:00,spot_17,Spot 17,Empty,2026-06-23T23:10:21.645948+00:00,,,,,,,,
2026-06-24T00:50:19.391688+00:00,spot_1,Spot 1,Empty,2026-06-23T23:12:19.711948+00:00,,,,,,,,
2026-06-24T00:50:19.391688+00:00,spot_2,Spot 2,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T00:50:19.391688+00:00,spot_3,Spot 3,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T00:50:19.391688+00:00,spot_4,Spot 4,Empty,2026-06-23T21:50:20.186218+00:00,,,,,,,,
2026-06-24T00:50:19.391688+00:00,spot_5,Spot 5,Empty,2026-06-23T23:45:23.183158+00:00,,,,,,,,
2026-06-24T00:50:19.391688+00:00,spot_6,Spot 6,Empty,2026-06-23T22:41:19.948432+00:00,,,,,,,,
2026-06-24T00:50:19.391688+00:00,spot_7,Spot 7,Empty,2026-06-23T22:42:18.317815+00:00,,,,,,,,
2026-06-24T00:50:19.391688+00:00,spot_8,Spot 8,Empty,2026-06-24T00:00:23.937875+00:00,,,,,,,,
2026-06-24T00:50:19.391688+00:00,spot_9,Spot 9,Empty,2026-06-24T00:13:29.361492+00:00,,,,,,,,
2026-06-24T00:50:19.391688+00:00,spot_10,Spot 10,Empty,2026-06-24T00:01:22.502360+00:00,,,,,,,,
2026-06-24T00:50:19.391688+00:00,spot_11,Spot 11,Empty,2026-06-23T22:05:19.140191+00:00,,,,,,,,
2026-06-24T00:50:19.391688+00:00,spot_12,Spot 12,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T00:50:19.391688+00:00,spot_13,Spot 13,Empty,2026-06-23T23:53:40.897291+00:00,,,,,,,,
2026-06-24T00:50:19.391688+00:00,spot_14,Spot 14,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T00:50:19.391688+00:00,spot_15,Spot 15,Empty,2026-06-23T22:11:19.670603+00:00,,,,,,,,
2026-06-24T00:50:19.391688+00:00,spot_16,Spot 16,Empty,2026-06-23T23:28:20.799279+00:00,,,,,,,,
2026-06-24T00:50:19.391688+00:00,spot_17,Spot 17,Empty,2026-06-23T23:10:21.645948+00:00,,,,,,,,
2026-06-24T00:51:19.714455+00:00,spot_1,Spot 1,Empty,2026-06-23T23:12:19.711948+00:00,,,,,,,,
2026-06-24T00:51:19.714455+00:00,spot_2,Spot 2,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T00:51:19.714455+00:00,spot_3,Spot 3,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T00:51:19.714455+00:00,spot_4,Spot 4,Empty,2026-06-23T21:50:20.186218+00:00,,,,,,,,
2026-06-24T00:51:19.714455+00:00,spot_5,Spot 5,Empty,2026-06-23T23:45:23.183158+00:00,,,,,,,,
2026-06-24T00:51:19.714455+00:00,spot_6,Spot 6,Empty,2026-06-23T22:41:19.948432+00:00,,,,,,,,
2026-06-24T00:51:19.714455+00:00,spot_7,Spot 7,Empty,2026-06-23T22:42:18.317815+00:00,,,,,,,,
2026-06-24T00:51:19.714455+00:00,spot_8,Spot 8,Empty,2026-06-24T00:00:23.937875+00:00,,,,,,,,
2026-06-24T00:51:19.714455+00:00,spot_9,Spot 9,Empty,2026-06-24T00:13:29.361492+00:00,,,,,,,,
2026-06-24T00:51:19.714455+00:00,spot_10,Spot 10,Empty,2026-06-24T00:01:22.502360+00:00,,,,,,,,
2026-06-24T00:51:19.714455+00:00,spot_11,Spot 11,Empty,2026-06-23T22:05:19.140191+00:00,,,,,,,,
2026-06-24T00:51:19.714455+00:00,spot_12,Spot 12,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T00:51:19.714455+00:00,spot_13,Spot 13,Empty,2026-06-23T23:53:40.897291+00:00,,,,,,,,
2026-06-24T00:51:19.714455+00:00,spot_14,Spot 14,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T00:51:19.714455+00:00,spot_15,Spot 15,Empty,2026-06-23T22:11:19.670603+00:00,,,,,,,,
2026-06-24T00:51:19.714455+00:00,spot_16,Spot 16,Empty,2026-06-23T23:28:20.799279+00:00,,,,,,,,
2026-06-24T00:51:19.714455+00:00,spot_17,Spot 17,Empty,2026-06-23T23:10:21.645948+00:00,,,,,,,,
2026-06-24T00:52:19.154289+00:00,spot_1,Spot 1,Empty,2026-06-23T23:12:19.711948+00:00,,,,,,,,
2026-06-24T00:52:19.154289+00:00,spot_2,Spot 2,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T00:52:19.154289+00:00,spot_3,Spot 3,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T00:52:19.154289+00:00,spot_4,Spot 4,Empty,2026-06-23T21:50:20.186218+00:00,,,,,,,,
2026-06-24T00:52:19.154289+00:00,spot_5,Spot 5,Empty,2026-06-23T23:45:23.183158+00:00,,,,,,,,
2026-06-24T00:52:19.154289+00:00,spot_6,Spot 6,Empty,2026-06-23T22:41:19.948432+00:00,,,,,,,,
2026-06-24T00:52:19.154289+00:00,spot_7,Spot 7,Empty,2026-06-23T22:42:18.317815+00:00,,,,,,,,
2026-06-24T00:52:19.154289+00:00,spot_8,Spot 8,Empty,2026-06-24T00:00:23.937875+00:00,,,,,,,,
2026-06-24T00:52:19.154289+00:00,spot_9,Spot 9,Empty,2026-06-24T00:13:29.361492+00:00,,,,,,,,
2026-06-24T00:52:19.154289+00:00,spot_10,Spot 10,Empty,2026-06-24T00:01:22.502360+00:00,,,,,,,,
2026-06-24T00:52:19.154289+00:00,spot_11,Spot 11,Empty,2026-06-23T22:05:19.140191+00:00,,,,,,,,
2026-06-24T00:52:19.154289+00:00,spot_12,Spot 12,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T00:52:19.154289+00:00,spot_13,Spot 13,Empty,2026-06-23T23:53:40.897291+00:00,,,,,,,,
2026-06-24T00:52:19.154289+00:00,spot_14,Spot 14,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T00:52:19.154289+00:00,spot_15,Spot 15,Empty,2026-06-23T22:11:19.670603+00:00,,,,,,,,
2026-06-24T00:52:19.154289+00:00,spot_16,Spot 16,Empty,2026-06-23T23:28:20.799279+00:00,,,,,,,,
2026-06-24T00:52:19.154289+00:00,spot_17,Spot 17,Empty,2026-06-23T23:10:21.645948+00:00,,,,,,,,
2026-06-24T00:53:20.480472+00:00,spot_1,Spot 1,Empty,2026-06-23T23:12:19.711948+00:00,,,,,,,,
2026-06-24T00:53:20.480472+00:00,spot_2,Spot 2,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T00:53:20.480472+00:00,spot_3,Spot 3,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T00:53:20.480472+00:00,spot_4,Spot 4,Empty,2026-06-23T21:50:20.186218+00:00,,,,,,,,
2026-06-24T00:53:20.480472+00:00,spot_5,Spot 5,Empty,2026-06-23T23:45:23.183158+00:00,,,,,,,,
2026-06-24T00:53:20.480472+00:00,spot_6,Spot 6,Empty,2026-06-23T22:41:19.948432+00:00,,,,,,,,
2026-06-24T00:53:20.480472+00:00,spot_7,Spot 7,Empty,2026-06-23T22:42:18.317815+00:00,,,,,,,,
2026-06-24T00:53:20.480472+00:00,spot_8,Spot 8,Empty,2026-06-24T00:00:23.937875+00:00,,,,,,,,
2026-06-24T00:53:20.480472+00:00,spot_9,Spot 9,Empty,2026-06-24T00:13:29.361492+00:00,,,,,,,,
2026-06-24T00:53:20.480472+00:00,spot_10,Spot 10,Empty,2026-06-24T00:01:22.502360+00:00,,,,,,,,
2026-06-24T00:53:20.480472+00:00,spot_11,Spot 11,Empty,2026-06-23T22:05:19.140191+00:00,,,,,,,,
2026-06-24T00:53:20.480472+00:00,spot_12,Spot 12,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T00:53:20.480472+00:00,spot_13,Spot 13,Empty,2026-06-23T23:53:40.897291+00:00,,,,,,,,
2026-06-24T00:53:20.480472+00:00,spot_14,Spot 14,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T00:53:20.480472+00:00,spot_15,Spot 15,Empty,2026-06-23T22:11:19.670603+00:00,,,,,,,,
2026-06-24T00:53:20.480472+00:00,spot_16,Spot 16,Empty,2026-06-23T23:28:20.799279+00:00,,,,,,,,
2026-06-24T00:53:20.480472+00:00,spot_17,Spot 17,Empty,2026-06-23T23:10:21.645948+00:00,,,,,,,,
2026-06-24T00:54:19.202395+00:00,spot_1,Spot 1,Empty,2026-06-23T23:12:19.711948+00:00,,,,,,,,
2026-06-24T00:54:19.202395+00:00,spot_2,Spot 2,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T00:54:19.202395+00:00,spot_3,Spot 3,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T00:54:19.202395+00:00,spot_4,Spot 4,Empty,2026-06-23T21:50:20.186218+00:00,,,,,,,,
2026-06-24T00:54:19.202395+00:00,spot_5,Spot 5,Empty,2026-06-23T23:45:23.183158+00:00,,,,,,,,
2026-06-24T00:54:19.202395+00:00,spot_6,Spot 6,Empty,2026-06-23T22:41:19.948432+00:00,,,,,,,,
2026-06-24T00:54:19.202395+00:00,spot_7,Spot 7,Empty,2026-06-23T22:42:18.317815+00:00,,,,,,,,
2026-06-24T00:54:19.202395+00:00,spot_8,Spot 8,Empty,2026-06-24T00:00:23.937875+00:00,,,,,,,,
2026-06-24T00:54:19.202395+00:00,spot_9,Spot 9,Empty,2026-06-24T00:13:29.361492+00:00,,,,,,,,
2026-06-24T00:54:19.202395+00:00,spot_10,Spot 10,Empty,2026-06-24T00:01:22.502360+00:00,,,,,,,,
2026-06-24T00:54:19.202395+00:00,spot_11,Spot 11,Empty,2026-06-23T22:05:19.140191+00:00,,,,,,,,
2026-06-24T00:54:19.202395+00:00,spot_12,Spot 12,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T00:54:19.202395+00:00,spot_13,Spot 13,Empty,2026-06-23T23:53:40.897291+00:00,,,,,,,,
2026-06-24T00:54:19.202395+00:00,spot_14,Spot 14,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T00:54:19.202395+00:00,spot_15,Spot 15,Empty,2026-06-23T22:11:19.670603+00:00,,,,,,,,
2026-06-24T00:54:19.202395+00:00,spot_16,Spot 16,Empty,2026-06-23T23:28:20.799279+00:00,,,,,,,,
2026-06-24T00:54:19.202395+00:00,spot_17,Spot 17,Empty,2026-06-23T23:10:21.645948+00:00,,,,,,,,
2026-06-24T00:55:20.878476+00:00,spot_1,Spot 1,Empty,2026-06-23T23:12:19.711948+00:00,,,,,,,,
2026-06-24T00:55:20.878476+00:00,spot_2,Spot 2,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T00:55:20.878476+00:00,spot_3,Spot 3,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T00:55:20.878476+00:00,spot_4,Spot 4,Empty,2026-06-23T21:50:20.186218+00:00,,,,,,,,
2026-06-24T00:55:20.878476+00:00,spot_5,Spot 5,Empty,2026-06-23T23:45:23.183158+00:00,,,,,,,,
2026-06-24T00:55:20.878476+00:00,spot_6,Spot 6,Empty,2026-06-23T22:41:19.948432+00:00,,,,,,,,
2026-06-24T00:55:20.878476+00:00,spot_7,Spot 7,Empty,2026-06-23T22:42:18.317815+00:00,,,,,,,,
2026-06-24T00:55:20.878476+00:00,spot_8,Spot 8,Empty,2026-06-24T00:00:23.937875+00:00,,,,,,,,
2026-06-24T00:55:20.878476+00:00,spot_9,Spot 9,Empty,2026-06-24T00:13:29.361492+00:00,,,,,,,,
2026-06-24T00:55:20.878476+00:00,spot_10,Spot 10,Empty,2026-06-24T00:01:22.502360+00:00,,,,,,,,
2026-06-24T00:55:20.878476+00:00,spot_11,Spot 11,Empty,2026-06-23T22:05:19.140191+00:00,,,,,,,,
2026-06-24T00:55:20.878476+00:00,spot_12,Spot 12,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T00:55:20.878476+00:00,spot_13,Spot 13,Empty,2026-06-23T23:53:40.897291+00:00,,,,,,,,
2026-06-24T00:55:20.878476+00:00,spot_14,Spot 14,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T00:55:20.878476+00:00,spot_15,Spot 15,Empty,2026-06-23T22:11:19.670603+00:00,,,,,,,,
2026-06-24T00:55:20.878476+00:00,spot_16,Spot 16,Empty,2026-06-23T23:28:20.799279+00:00,,,,,,,,
2026-06-24T00:55:20.878476+00:00,spot_17,Spot 17,Empty,2026-06-23T23:10:21.645948+00:00,,,,,,,,
2026-06-24T00:56:19.001123+00:00,spot_1,Spot 1,Empty,2026-06-23T23:12:19.711948+00:00,,,,,,,,
2026-06-24T00:56:19.001123+00:00,spot_2,Spot 2,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T00:56:19.001123+00:00,spot_3,Spot 3,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T00:56:19.001123+00:00,spot_4,Spot 4,Empty,2026-06-23T21:50:20.186218+00:00,,,,,,,,
2026-06-24T00:56:19.001123+00:00,spot_5,Spot 5,Empty,2026-06-23T23:45:23.183158+00:00,,,,,,,,
2026-06-24T00:56:19.001123+00:00,spot_6,Spot 6,Empty,2026-06-23T22:41:19.948432+00:00,,,,,,,,
2026-06-24T00:56:19.001123+00:00,spot_7,Spot 7,Empty,2026-06-23T22:42:18.317815+00:00,,,,,,,,
2026-06-24T00:56:19.001123+00:00,spot_8,Spot 8,Empty,2026-06-24T00:00:23.937875+00:00,,,,,,,,
2026-06-24T00:56:19.001123+00:00,spot_9,Spot 9,Empty,2026-06-24T00:13:29.361492+00:00,,,,,,,,
2026-06-24T00:56:19.001123+00:00,spot_10,Spot 10,Empty,2026-06-24T00:01:22.502360+00:00,,,,,,,,
2026-06-24T00:56:19.001123+00:00,spot_11,Spot 11,Empty,2026-06-23T22:05:19.140191+00:00,,,,,,,,
2026-06-24T00:56:19.001123+00:00,spot_12,Spot 12,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T00:56:19.001123+00:00,spot_13,Spot 13,Empty,2026-06-23T23:53:40.897291+00:00,,,,,,,,
2026-06-24T00:56:19.001123+00:00,spot_14,Spot 14,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T00:56:19.001123+00:00,spot_15,Spot 15,Empty,2026-06-23T22:11:19.670603+00:00,,,,,,,,
2026-06-24T00:56:19.001123+00:00,spot_16,Spot 16,Empty,2026-06-23T23:28:20.799279+00:00,,,,,,,,
2026-06-24T00:56:19.001123+00:00,spot_17,Spot 17,Empty,2026-06-23T23:10:21.645948+00:00,,,,,,,,
2026-06-24T00:57:36.900806+00:00,spot_1,Spot 1,Empty,2026-06-23T23:12:19.711948+00:00,,,,,,,,
2026-06-24T00:57:36.900806+00:00,spot_2,Spot 2,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T00:57:36.900806+00:00,spot_3,Spot 3,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T00:57:36.900806+00:00,spot_4,Spot 4,Empty,2026-06-23T21:50:20.186218+00:00,,,,,,,,
2026-06-24T00:57:36.900806+00:00,spot_5,Spot 5,Empty,2026-06-23T23:45:23.183158+00:00,,,,,,,,
2026-06-24T00:57:36.900806+00:00,spot_6,Spot 6,Empty,2026-06-23T22:41:19.948432+00:00,,,,,,,,
2026-06-24T00:57:36.900806+00:00,spot_7,Spot 7,Empty,2026-06-23T22:42:18.317815+00:00,,,,,,,,
2026-06-24T00:57:36.900806+00:00,spot_8,Spot 8,Empty,2026-06-24T00:00:23.937875+00:00,,,,,,,,
2026-06-24T00:57:36.900806+00:00,spot_9,Spot 9,Empty,2026-06-24T00:13:29.361492+00:00,,,,,,,,
2026-06-24T00:57:36.900806+00:00,spot_10,Spot 10,Empty,2026-06-24T00:01:22.502360+00:00,,,,,,,,
2026-06-24T00:57:36.900806+00:00,spot_11,Spot 11,Empty,2026-06-23T22:05:19.140191+00:00,,,,,,,,
2026-06-24T00:57:36.900806+00:00,spot_12,Spot 12,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T00:57:36.900806+00:00,spot_13,Spot 13,Empty,2026-06-23T23:53:40.897291+00:00,,,,,,,,
2026-06-24T00:57:36.900806+00:00,spot_14,Spot 14,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T00:57:36.900806+00:00,spot_15,Spot 15,Empty,2026-06-23T22:11:19.670603+00:00,,,,,,,,
2026-06-24T00:57:36.900806+00:00,spot_16,Spot 16,Empty,2026-06-23T23:28:20.799279+00:00,,,,,,,,
2026-06-24T00:57:36.900806+00:00,spot_17,Spot 17,Empty,2026-06-23T23:10:21.645948+00:00,,,,,,,,
2026-06-24T00:58:30.661291+00:00,spot_1,Spot 1,Empty,2026-06-23T23:12:19.711948+00:00,,,,,,,,
2026-06-24T00:58:30.661291+00:00,spot_2,Spot 2,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T00:58:30.661291+00:00,spot_3,Spot 3,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T00:58:30.661291+00:00,spot_4,Spot 4,Empty,2026-06-23T21:50:20.186218+00:00,,,,,,,,
2026-06-24T00:58:30.661291+00:00,spot_5,Spot 5,Empty,2026-06-23T23:45:23.183158+00:00,,,,,,,,
2026-06-24T00:58:30.661291+00:00,spot_6,Spot 6,Empty,2026-06-23T22:41:19.948432+00:00,,,,,,,,
2026-06-24T00:58:30.661291+00:00,spot_7,Spot 7,Empty,2026-06-23T22:42:18.317815+00:00,,,,,,,,
