timestamp_utc,spot_id,spot_label,status,status_since_utc,track_id,vehicle_type,confidence,dwell_seconds,bbox_x1,bbox_y1,bbox_x2,bbox_y2
2026-07-02T11:32:34.093729+00:00,spot_1,Spot 1,Empty,2026-07-01T23:32:19.121554+00:00,,,,,,,,
2026-07-02T11:32:34.093729+00:00,spot_2,Spot 2,Empty,2026-07-02T11:26:21.806365+00:00,,,,,,,,
2026-07-02T11:32:34.093729+00:00,spot_3,Spot 3,Occupied,2026-07-02T11:30:27.119465+00:00,4,car,0.8511906266212463,126,440.66278076171875,325.699462890625,502.0035400390625,369.870849609375
2026-07-02T11:32:34.093729+00:00,spot_4,Spot 4,Empty,2026-07-01T23:20:20.203261+00:00,,,,,,,,
2026-07-02T11:32:34.093729+00:00,spot_5,Spot 5,Empty,2026-07-02T03:13:18.035235+00:00,,,,,,,,
2026-07-02T11:32:34.093729+00:00,spot_6,Spot 6,Empty,2026-07-01T23:33:18.626055+00:00,,,,,,,,
2026-07-02T11:32:34.093729+00:00,spot_7,Spot 7,Empty,2026-07-01T23:35:18.451311+00:00,,,,,,,,
2026-07-02T11:32:34.093729+00:00,spot_8,Spot 8,Empty,2026-07-02T01:58:20.460217+00:00,,,,,,,,
2026-07-02T11:32:34.093729+00:00,spot_9,Spot 9,Empty,2026-07-02T00:42:20.599128+00:00,,,,,,,,
2026-07-02T11:32:34.093729+00:00,spot_10,Spot 10,Empty,2026-07-01T23:46:19.747984+00:00,,,,,,,,
2026-07-02T11:32:34.093729+00:00,spot_11,Spot 11,Empty,2026-07-02T00:32:19.992582+00:00,,,,,,,,
2026-07-02T11:32:34.093729+00:00,spot_12,Spot 12,Empty,2026-07-01T23:48:19.000534+00:00,,,,,,,,
2026-07-02T11:32:34.093729+00:00,spot_13,Spot 13,Empty,2026-07-02T00:18:20.116978+00:00,,,,,,,,
2026-07-02T11:32:34.093729+00:00,spot_14,Spot 14,Empty,2026-07-02T00:19:18.725593+00:00,,,,,,,,
2026-07-02T11:32:34.093729+00:00,spot_15,Spot 15,Empty,2026-07-01T21:19:18.685267+00:00,,,,,,,,
2026-07-02T11:32:34.093729+00:00,spot_16,Spot 16,Empty,2026-07-01T20:08:23.079523+00:00,,,,,,,,
2026-07-02T11:32:34.093729+00:00,spot_17,Spot 17,Empty,2026-07-01T20:21:18.891264+00:00,,,,,,,,
2026-07-02T11:33:18.142772+00:00,spot_1,Spot 1,Empty,2026-07-01T23:32:19.121554+00:00,,,,,,,,
2026-07-02T11:33:18.142772+00:00,spot_2,Spot 2,Empty,2026-07-02T11:26:21.806365+00:00,,,,,,,,
2026-07-02T11:33:18.142772+00:00,spot_3,Spot 3,Occupied,2026-07-02T11:30:27.119465+00:00,4,car,0.7867162823677063,169,441.99835205078125,324.8398132324219,501.57806396484375,369.9154968261719
